SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
7,103-20,3,0.45885270234684167,196.52879024463612723,5.01065872809878954,15,15,170.53333333333333144,15.57791808878735473,4.34257224595885560,1.00000000000000000
7,103-20,4,0.51408902301449744,335.23545250596737333,3.25015415286987697,2,2,219.50000000000000000,9.27854635851529252,9.23998051329100889,0.97138115284509086
8,103-1,1,0.24493153067997261,286.94700031257031014,1.77470004558563232,1,1,0.00000000000000000,42.11803266939173795,42.11803266939173795,0.00507275468438368
8,103-1,2,,,,0,0,,,,0.00000000000000000
8,103-1,3,-0.42440831905392418,201.66956092858248439,5.18133117202332816,7,7,0.00000000000000000,39.31586864940536685,37.14659232831551350,0.10067904213820901
8,103-1,4,-1.49912745351527410,341.64865169128808020,7.50145606517791652,3,3,0.00000000000000000,42.02659223706469760,40.98944187684980278,0.04811172086286805
8,103-2,1,0.67155128136830411,285.16790735079177921,4.43393624771827355,10,10,1.89999999999999991,26.20946332241035748,22.97960038103112979,0.63326425401213693
8,103-2,2,-1.42763554122610126,399.34229430906771086,7.17955729603767345,4,4,0.00000000000000000,43.37143454433741852,42.55514362873809375,0.08763919442905674
8,103-2,3,-1.45324389518910313,202.05481197367583945,4.16293424224845943,16,16,0.00000000000000000,33.23437091222663753,31.92875844691975473,0.23774577202122890
8,103-2,4,-1.40114743582605894,342.31592238332996203,5.72200255052243545,12,12,0.00000000000000000,32.27595937751944888,28.53942553687662809,0.26579031421372701
8,103-3,1,0.40921443555561055,281.99272692298433185,2.96622365131366106,5,5,4.59999999999999964,13.95487510684140808,13.58369599572289133,1.00000000000000000
8,103-3,2,-0.42809227215497342,400.25912803424091635,3.83969369219535617,10,10,3.10000000000000009,35.04363620252451739,34.58835816515886563,0.10949861015326193
8,103-3,3,-0.46972631410351218,200.36141701453450992,4.76003219480496487,20,20,0.00000000000000000,29.09331910804487009,23.61712654207409301,0.55933215342780973
8,103-3,4,-1.35514507463682476,339.05349292665630401,4.14046219028163431,21,21,0.00000000000000000,29.03750745768332919,24.16136211135257739,0.49612841329392482
8,103-4,1,,,,0,0,,,,1.00000000000000000
8,103-4,2,-0.21516838215440842,395.95516587775694006,5.74168276081757689,7,7,8.14285714285714235,17.09296493561283725,13.83271469223009831,0.39582866454466337
8,103-4,3,-0.31079956628234895,199.55302650078121474,4.19647805414190778,20,20,0.94999999999999996,20.83348473140002000,14.34104245318927617,0.64237498002290416
8,103-4,4,-1.29961415567779692,338.10494300192902983,5.18327008223518604,12,12,0.00000000000000000,21.30321205188586120,19.10623201830964746,0.60559242558663962
8,103-5,1,1.01026651702760462,287.39154344988315870,4.42158355987758966,17,17,47.05882352941176805,25.49434083507800963,19.92969768476499581,0.54124304319172389
8,103-5,2,-2.31639345076076175,393.50744107500173641,1.77470004558563232,2,2,3.00000000000000000,18.26408298057233637,16.53730972479894845,1.00000000000000000
8,103-5,3,-0.34472577732209037,199.63018025938481514,4.49100067253076585,5,5,2.39999999999999991,13.16141319504304796,9.46968884341304218,0.92221824774097594
8,103-5,4,-0.00997776024267960,336.88514619334910094,4.12949576426850129,18,18,2.16666666666666696,19.59300471574978175,13.07578151962413848,0.93559157997711728
8,103-6,1,-0.93474923435085133,285.38012621741864905,4.41091060973187066,12,12,48.08333333333333570,20.41683656433592731,8.88217415275698663,0.51731309509116363
8,103-6,2,-0.13016820466303700,394.30382508593140756,6.79748684659262370,9,9,36.55555555555555713,23.84163784389936325,21.86592609822279698,0.58813408331563521
8,103-6,3,,,,0,0,,,,1.00000000000000000
8,103-6,4,0.07818129480829651,336.26477803722934823,4.23018345960626796,18,18,3.50000000000000000,16.31037798974709574,9.67625785510990788,0.91108547404720830
8,103-7,1,-1.25204112135397327,280.48993171862258578,1.99999991130768606,2,2,28.50000000000000000,8.52857363264247326,5.85236788056353863,1.00000000000000000
8,103-7,2,0.32084594770878772,394.26980350476651438,5.72102342140674569,10,10,26.89999999999999858,25.11438904189588683,23.37257048745734167,0.59966627999888256
8,103-7,3,0.46837051358229259,199.31235387302206163,4.23382258859459348,15,15,56.79999999999999716,20.74458138130078311,11.33707477628453653,1.00000000000000000
8,103-7,4,-1.03766147018623878,337.38268773142749524,7.01232440678876046,13,13,9.30769230769230838,15.77839573540870610,12.18433019599163991,0.90313147500239377
8,103-8,1,,,,0,0,,,,1.00000000000000000
8,103-8,2,-0.20541762055217849,393.52474627861874978,5.37833327420512308,3,3,18.33333333333333215,20.56884139862771121,15.91601516571332908,1.00000000000000000
8,103-8,3,-0.17214947224234908,200.43860053998352555,4.01669280981218790,15,15,50.06666666666666998,24.21535245921772983,12.45530356187600951,0.68425914538051891
8,103-8,4,2.49177524946563844,338.83161859231245217,5.26130163105328919,3,3,25.66666666666666785,18.41430496259895122,14.08901361140041431,0.87790388911362049
8,103-9,1,0.91716432190048469,286.60096640223730446,3.99118313969265337,11,11,95.54545454545454675,28.60061206094222541,24.46892079433686007,0.44782342069264225
8,103-9,2,,,,0,0,,,,1.00000000000000000
8,103-9,3,-2.28594355881190747,194.91112968744181444,4.75100000000000033,1,1,27.00000000000000000,17.52422003869978084,17.52422003869978084,1.00000000000000000
8,103-9,4,0.39235971663832292,339.02046112703806102,4.11084481139969693,15,15,42.60000000000000142,16.76055645662515659,9.15630301744092634,0.45243296774562414
8,103-10,1,-0.02560191621666047,285.04058618641562362,5.43899654471866612,8,8,93.12500000000000000,25.23200791301551504,19.82961331508892044,0.43499400658221060
8,103-10,2,0.10199461459641783,393.79411116550210181,5.24053959150308213,10,10,78.09999999999999432,26.88459963840484690,23.62607800493132260,0.57568428888376766
8,103-10,3,,,,0,0,,,,1.00000000000000000
8,103-10,4,-0.01482302868844444,339.67133460271514878,2.92792277975354054,16,16,21.37500000000000000,25.49178557283098812,19.35739952111789464,1.00000000000000000
8,103-11,1,-2.11990808428207567,286.34237243053229349,4.21087305768310838,3,3,70.66666666666667140,21.50803119882595027,21.10366675585033747,1.00000000000000000
8,103-11,2,-1.10865793485021702,392.32356427275425403,4.76697144195003109,7,7,62.42857142857143060,17.17826968568940416,13.11997729364043508,0.44844239735468061
8,103-11,3,1.76302520798002393,199.92334204971555778,3.41565058932968357,14,14,89.21428571428570820,24.57234184244554953,16.27546588030591579,0.66217670778948257
8,103-11,4,-0.00197985854459585,340.08659378750223823,4.16042789141317026,12,12,32.16666666666666430,28.17390900757051142,19.16028250243159192,1.00000000000000000
8,103-12,1,,,,0,0,,,,1.00000000000000000
