SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
3,103-10,1,-0.47302355697257881,285.39108189837048712,3.96786698772221769,14,14,92.28571428571429180,19.10240402338649446,16.59370476897624869,0.64558928892105694
3,103-10,2,-0.49225443529956892,395.56013064855909533,5.35701920595156977,10,10,92.20000000000000284,26.32560265987712711,22.33801407200172306,0.48986633771567656
3,103-10,3,,,,0,0,,,,1.00000000000000000
3,103-10,4,0.16542221110265712,338.42190634860992304,3.81971365255443329,17,17,34.41176470588235503,18.37016054935627807,15.12632219052790816,0.93371085309999746
3,103-11,1,-2.36373411949114010,284.15379554248289651,3.57815200610935458,3,3,49.66666666666666430,13.04583422316797936,9.45200975097280249,1.00000000000000000
3,103-11,2,-0.92779193489226186,395.35206659675225183,5.25517931711668229,11,11,91.36363636363635976,20.90078012207094460,19.49194254646680946,0.51850997633352069
3,103-11,3,1.53697359198696715,199.59879510949235737,4.16329827852231027,10,10,80.79999999999999716,27.46380617597575480,19.22735995026215505,0.95970511729712671
3,103-11,4,-0.80821734446747762,338.94459685814757677,5.20256771836673160,12,12,20.41666666666666785,17.96226030460357492,11.61547870503794044,0.95240452859858160
3,103-12,1,,,,0,0,,,,1.00000000000000000
3,103-12,2,-1.13311011196168154,395.48455216798947731,1.77470004558563232,2,2,88.50000000000000000,19.06919208634410268,17.02954824445033921,1.00000000000000000
3,103-12,3,-0.82759081659078948,197.98721897470474573,4.04655551752009579,14,14,69.85714285714286120,25.05101836420397987,15.62705040403361068,1.00000000000000000
3,103-12,4,1.60306870747332852,338.92111039815347340,3.26367497444152832,7,7,57.71428571428571530,14.45130523533417133,10.21961609490255363,1.00000000000000000
3,103-13,1,1.26191954687721664,284.47152852277878310,5.60267392784353380,16,16,119.68750000000000000,25.13134214861321780,23.09362171913400275,0.64640394729034178
3,103-13,2,,,,0,0,,,,1.00000000000000000
3,103-13,3,0.63171478832439654,194.08768804863885293,6.55406164340948738,5,5,81.59999999999999432,10.12172904209336188,6.63052205245464688,1.00000000000000000
3,103-13,4,0.47376743557320694,339.33190176676606598,3.73551229961030806,18,18,74.05555555555555713,20.05593050847830838,7.48089978250157017,0.97957403246998065
3,103-14,1,0.18799202999143017,282.81899354969624483,4.18965089269079360,11,11,131.72727272727271952,16.76955540861570171,13.94030608001106231,0.49855240014086161
3,103-14,2,0.66354162314632281,395.05297248671490706,8.55488515377044578,8,8,115.25000000000000000,22.09820379918900812,18.79377764167904630,0.65030056297262229
3,103-14,3,,,,0,0,,,,1.00000000000000000
3,103-14,4,0.05749305133905795,337.26653228108210669,4.10247498448452408,17,17,105.29411764705882604,14.89477269481393229,12.10005539249564066,0.90768160685147070
3,103-15,1,,,,0,0,,,,1.00000000000000000
3,103-15,2,-1.43876309026957205,393.88996645839824851,6.23040809640866211,10,10,172.19999999999998863,21.62841069167115648,17.47027440441972246,0.70684841196044390
3,103-15,3,1.74744372147944915,199.17679362657449360,3.91488533115386961,10,10,100.29999999999999716,28.83630608256552108,14.36524661674914682,0.91410492870223459
3,103-15,4,-0.28610018433116391,339.38154696365586460,3.43535838915470837,15,15,62.33333333333333570,16.28828421365291490,2.69996867256063044,0.89814315947612988
3,103-16,1,,,,0,0,,,,1.00000000000000000
3,103-16,2,,,,0,0,,,,1.00000000000000000
3,103-16,3,-0.59917971882081611,197.82938469115978819,3.65432134354808680,17,17,148.00000000000000000,21.77902417520818545,9.34566317998231177,0.93263676490144953
3,103-16,4,0.40878730851510020,337.19118911271567640,3.84495025825465220,12,12,48.75000000000000000,15.31570898494981670,13.76118891774163977,1.00000000000000000
3,103-17,1,0.17599641873421087,285.06184489447150554,6.07080553019035829,11,11,171.27272727272728048,23.16650459337965628,21.17676974177489768,0.54465129196370488
3,103-17,2,,,,0,0,,,,1.00000000000000000
3,103-17,3,-2.67504273250221836,194.19975365690152103,5.73882798361763236,4,4,118.75000000000000000,11.98970666667531759,4.72209372633923152,1.00000000000000000
3,103-17,4,0.57909307672278643,339.01764784185195367,3.85461721544241565,10,10,48.60000000000000142,21.28705925047474423,10.87833196611327757,1.00000000000000000
3,103-18,1,0.68771039119092614,284.96541826811085230,5.74441699112779425,9,9,211.88888888888888573,18.85407455994410952,10.89401367215410055,0.61768680917317620
3,103-18,2,0.50736051054166298,395.28826688504631193,5.72820352815091560,8,8,245.75000000000000000,24.53786128733428029,23.46125204957635901,0.61986505901691091
3,103-18,3,,,,0,0,,,,1.00000000000000000
3,103-18,4,-0.42381861495396445,339.53819301800700714,3.69513097508728316,12,12,40.16666666666666430,32.73337759688069326,31.32201358706048921,1.00000000000000000
3,103-19,1,1.10918525759139630,284.15450620834502615,1.99999991130768606,1,1,334.00000000000000000,16.10824712642153500,16.10824712642153500,1.00000000000000000
3,103-19,2,0.19442844759589273,393.15070016494274796,7.56651165000591064,9,9,199.11111111111111427,15.14399622940233492,6.17679829343605213,0.51978016573671448
3,103-19,3,-0.16419081570646382,198.51950173569656499,4.47210598718184471,13,13,215.23076923076922640,20.04116846226899895,18.41032281381611924,1.00000000000000000
3,103-19,4,-0.21114733048276568,337.02377892312119911,4.05285333062460307,19,19,110.89473684210526017,18.09774928552976903,14.71468264814177473,0.67854466829685789
3,103-20,1,,,,0,0,,,,1.00000000000000000
3,103-20,2,,,,0,0,,,,1.00000000000000000
3,103-20,3,0.23806741011998386,194.42483825075126447,4.91092170175703302,15,15,166.26666666666667993,15.81012497301733788,12.63754345880762564,1.00000000000000000
3,103-20,4,0.52016832471359720,336.59818670097916993,5.73971395414398611,9,9,120.66666666666667140,11.28831845772858600,6.64221921649913227,0.74969655895707399
4,103-1,1,0.24493153067997261,286.94700031257031014,1.77470004558563232,1,1,0.00000000000000000,42.11803266939173795,42.11803266939173795,0.00507275468438368
4,103-1,2,,,,0,0,,,,0.00000000000000000
4,103-1,3,-0.67807071049474532,201.33031533758790488,5.18133117202332816,7,7,0.00000000000000000,39.30748895954129551,37.25316369878981959,0.09873934312930986
4,103-1,4,-1.51265042697630636,341.86261319392934865,7.50145606517791652,3,3,0.00000000000000000,42.12950772912061836,41.13011715660883283,0.05031364937858242
