SIMRUN,TIMEINT,DATACOLLECTIONMEASUREMENT,ACCELERATION,DIST,LENGTH,VEHS,PERS,QUEUEDELAY,SPEEDAVGARITH,SPEEDAVGHARM,OCCUPRATE
3,103-2,4,-1.47689222265110365,342.83626274616011642,5.61476449284182078,13,13,0.00000000000000000,36.32121168520222199,33.58103155117633776,0.21646453286821152
3,103-3,1,1.55289962788618219,282.88107792482810510,3.20017712140083344,4,4,5.00000000000000000,10.57666852521236045,6.21805046201254985,0.09539916304410904
3,103-3,2,-0.52065015251264357,401.16626748687986037,3.83969369219535617,10,10,3.00000000000000000,36.08034726896269717,35.60992599420349336,0.12597334113002626
3,103-3,3,-1.08875915813183921,198.86162544795362805,4.54669417734127901,20,20,0.14999999999999999,24.76467429302784851,18.46612312224970154,0.49696221123635081
3,103-3,4,-1.32033558438378829,339.39116078959551714,4.14046219028163520,21,21,0.00000000000000000,32.07381046699902782,29.67269047007047789,0.33435326917148911
3,103-4,1,,,,0,0,,,,0.00000000000000000
3,103-4,2,1.33966215428815771,394.26734288717682375,5.06735955963807250,7,7,6.71428571428571441,21.22112010639425961,8.62452829865629056,0.31515145095136321
3,103-4,3,0.62695071356842691,201.63219571593120349,5.16360615012214375,17,17,0.41176470588235292,27.09719288187272923,23.31624838746563100,0.85026712132331428
3,103-4,4,-1.35590685527202126,338.24095878188660436,4.54372181969858424,16,16,0.00000000000000000,28.62357926557339383,27.35371986949867562,0.32220860565547155
3,103-5,1,0.58718435383982037,287.88591070492782364,4.90779729532335374,14,14,57.78571428571428470,29.43563513988115332,25.69531576785757565,0.30123163834901306
3,103-5,2,0.46950802499858235,394.68310903124501010,5.17277745413765100,4,4,7.75000000000000000,15.71774821802868161,13.94824057245009463,0.95075247076174729
3,103-5,3,-0.57669777208432749,199.00370356466214616,4.69138315245494031,8,8,0.12500000000000000,31.28104745766898986,29.56030731949755364,1.00000000000000000
3,103-5,4,-0.38776331614323223,339.43606488468429916,4.44368877137481810,15,15,0.00000000000000000,29.06866658265823133,20.66112681650650629,0.33956208293299189
3,103-6,1,-0.04310374425893484,284.33143179081304197,3.64518239542538103,11,11,42.81818181818182012,18.92132813012290882,16.65988126511480161,0.35926886211575682
3,103-6,2,-0.06100040027461334,396.24542382641868699,6.20242170491806988,8,8,25.50000000000000000,24.12922652541045565,23.33686473977890685,0.56328622651474802
3,103-6,3,-1.45760913095158062,200.27014838891827253,3.29869214920192855,6,6,6.66666666666666696,20.33953328622896706,12.84955011999962871,0.53544300299911074
3,103-6,4,-0.39251207781600411,337.05948770501299805,4.63361453037139981,23,23,1.60869565217391308,20.35098791115447625,17.11157377964109827,0.63291243482957205
3,103-7,1,-0.30790687369896586,280.03755063762048394,4.30172819611415136,4,4,38.50000000000000000,11.56701786915463259,3.64911744256409865,0.27987996454244712
3,103-7,2,0.25502314993410730,395.58883116642175537,6.17226742068198497,11,11,25.09090909090908994,20.44462107354188163,14.67551245639181445,0.53977859956289553
3,103-7,3,0.78972242041244978,197.95294589813903485,4.05419651222215016,13,13,38.76923076923076650,14.61309237383149728,9.78697197145812048,0.90164178645378101
3,103-7,4,-0.33866249609482174,338.67894252258628285,6.16681311484177908,12,12,7.75000000000000000,12.84369140718662550,9.92374177424454373,0.79268293383725463
3,103-8,1,-1.55782078625234077,286.76557785127187117,1.77470004558563232,1,1,34.00000000000000000,6.25729506719039197,6.25729506719039197,1.00000000000000000
3,103-8,2,1.02310498719757215,392.13281478730738172,3.10762888956054883,4,4,11.00000000000000000,21.65371233751308466,11.66620396524228020,1.00000000000000000
3,103-8,3,0.09219391971207151,199.27714394904845108,3.62431461519648446,18,18,36.27777777777777857,25.10077814177017430,19.87328365977219136,0.52185994994228324
3,103-8,4,0.12353063852955172,337.24323888302410523,3.58782438211239008,13,13,9.30769230769230482,10.81169526459141750,9.15159840587398676,1.00000000000000000
3,103-9,1,0.83336251034729347,287.51828049319806269,4.02951176420832358,12,12,82.00000000000001421,27.48322871299327019,23.08987279438940021,0.50996497087874959
3,103-9,2,,,,0,0,,,,1.00000000000000000
3,103-9,3,-0.20630066131837621,199.13211752175124047,4.28521547328661878,16,16,42.43750000000000000,15.38397661119582871,8.02397794414957666,0.77591650849915461
3,103-9,4,-0.41902898007805955,339.25846839691922696,3.89060156241640343,20,20,8.65000000000000036,24.01669168324183090,15.77726472360638788,1.00000000000000000
3,103-10,1,0.24689360040596009,283.55892172938933982,4.99002017369861406,12,12,103.25000000000000000,20.76906329197744583,11.26595449293488826,0.78452229589409328
3,103-10,2,0.56293836550599385,394.73184310418224641,4.86961278776678075,11,11,77.63636363636364024,24.92455830238003855,22.39010652877566443,0.60480939520380539
3,103-10,3,,,,0,0,,,,1.00000000000000000
3,103-10,4,0.52544958926773522,337.90687146604415148,3.76086204646970801,23,23,17.47826086956522573,16.65152180193787146,12.27672150573459042,0.98534104604830375
3,103-11,1,-2.32903034090609706,284.60850806535540869,3.57815200610935458,3,3,48.33333333333333570,12.38308842580642910,5.52746693545890277,1.00000000000000000
3,103-11,2,-0.02511010118852097,395.33058425033982530,5.06678158257901590,8,8,69.62500000000000000,19.70118877804910085,16.65651079245479949,0.58573703092292817
3,103-11,3,0.16746146222946318,195.94492492099863057,4.37048800690168093,10,10,70.79999999999999716,13.91067181407533404,7.52437684889815994,0.98714641712937989
3,103-11,4,-0.02847517552751294,337.43591251981587220,5.98578014971982153,11,11,3.72727272727272707,13.58145722042713288,11.88711105502676091,0.91795848015012027
3,103-12,1,,,,0,0,,,,1.00000000000000000
3,103-12,2,,,,0,0,,,,1.00000000000000000
3,103-12,3,0.12356195600464530,197.99830905879886700,4.00175485237611817,22,22,79.04545454545454675,17.51395961680072233,14.23730385713668589,0.99641486256557532
3,103-12,4,2.04958813242259019,338.31227062308283848,6.72548676872233298,3,3,29.66666666666666785,9.38555146969946641,8.71492419265916674,1.00000000000000000
3,103-13,1,0.60010762800676287,287.61713335344006737,5.85777596664421996,9,9,120.22222222222222854,23.99953040414669658,21.73415612685551679,0.58107725673502841
3,103-13,2,,,,0,0,,,,1.00000000000000000
3,103-13,3,0.55804905922492309,198.76690337208734149,2.62528081197738672,10,10,63.89999999999999858,14.69842868967754157,7.04999971642056522,1.00000000000000000
3,103-13,4,0.78981350289934837,338.48285546692136450,3.07586218440512571,15,15,52.13333333333333286,25.14517406142401512,17.62961877804301736,1.00000000000000000
3,103-14,1,-1.18433321870575092,283.99241794377820725,4.48768233187978360,12,12,122.75000000000000000,22.67040701246535050,15.14434428628614526,0.38190577669357900
3,103-14,2,-0.06654718230661263,395.53219048756994880,7.22137811870568935,10,10,156.09999999999999432,24.16460751352006753,21.52718536479667222,0.59250787932924709
3,103-14,3,0.80642772733007784,195.43379118543506934,1.88734997844665919,2,2,64.00000000000000000,5.27120799610894331,3.23104666384828265,1.00000000000000000
3,103-14,4,0.03973404988156565,339.28579151354347232,4.56362524588885954,18,18,41.94444444444444287,24.12977825201774351,10.15977770425980609,0.98680212701503556
3,103-15,1,-1.42827003660254137,285.34186289993562013,3.15072903799995618,4,4,73.75000000000000000,12.30891205610617156,10.34691539501948654,0.91349377812911148
3,103-15,2,0.06298409159482066,393.22171058326080129,7.31720600843429470,6,6,133.16666666666665719,17.92405464648446767,16.38915454417964312,0.31250755134994013
3,103-15,3,0.66656775452135231,199.21643006830080935,5.04145732918376677,12,12,120.50000000000000000,20.09140879755685560,9.48705809598648386,1.00000000000000000
3,103-15,4,-0.06145931727454764,339.99479627608911869,3.55308520412414941,12,12,25.25000000000000000,23.46586950593615839,20.28513008104821580,1.00000000000000000
3,103-16,1,,,,0,0,,,,1.00000000000000000
3,103-16,2,-0.97774355313542349,390.85128499535522906,1.88734997844665919,2,2,115.00000000000000000,20.52770101785878154,20.27590735444125158,0.01572701110733307
3,103-16,3,0.69270384347168379,196.29363807109811546,4.38059467860768947,11,11,107.18181818181818699,11.93926796505071053,8.80834308163190904,1.00000000000000000
3,103-16,4,-0.07782067963717369,336.79074500100091427,5.72370099115356634,12,12,103.25000000000000000,8.42359878455206257,5.07285417398923943,0.93122186325261580
3,103-17,1,0.73896064773937353,287.04975620649616985,5.81040292686872917,9,9,118.22222222222222854,20.31761394132785270,17.63680538369485262,0.57905051551326403
3,103-17,2,,,,0,0,,,,0.00000000000000000
3,103-17,3,-0.35212514657910204,195.39982141431175933,3.28738511219012608,5,5,81.00000000000000000,8.96785685601077276,7.46731404438106861,1.00000000000000000
3,103-17,4,1.03960954561081587,338.42881127193930979,3.59403209945541979,24,24,62.33333333333333570,27.26461134110633466,21.70380567778536118,1.00000000000000000
3,103-18,1,-0.18006126037950956,284.53608331220124228,6.60833180630198402,7,7,222.71428571428572241,23.10658621795267109,21.47843925021177114,0.88615299164086048
3,103-18,2,0.20080930851469753,395.51071201681918410,5.73163499135965004,10,10,217.09999999999999432,20.54881872729551162,14.81001153246975477,0.36944612642570668
3,103-18,3,,,,0,0,,,,1.00000000000000000
3,103-18,4,-0.24634937203020735,338.70573194187278432,4.36238244793612662,22,22,68.63636363636364024,21.32251624728420225,13.92229318001871974,0.93482012054562347
3,103-19,1,,,,0,0,,,,1.00000000000000000
3,103-19,2,0.31933079266166980,392.67187678512351567,5.07903941944837634,10,10,212.00000000000000000,21.19474259834885999,16.78537031766555998,0.46144857073308754
3,103-19,3,0.29151963200552400,195.78253273675815649,4.51091554152950458,8,8,207.00000000000000000,6.78209557706415911,3.05353133006474087,1.00000000000000000
3,103-19,4,0.12070758904934269,338.64276808002210828,5.20480827056023720,9,9,5.55555555555555536,15.48976553283021751,12.35300553797135059,1.00000000000000000
3,103-20,1,,,,0,0,,,,1.00000000000000000
3,103-20,2,,,,0,0,,,,1.00000000000000000
3,103-20,3,-0.94862036218161150,197.52058333428644232,4.91681797919945929,14,14,157.28571428571427759,21.81476739267288067,10.97011363396095440,0.93727242281113754
3,103-20,4,-0.31564909684140224,339.74703382414492125,7.81536110240205950,4,4,102.00000000000000000,7.51719075732866138,5.51743506741721568,1.00000000000000000
4,103-1,1,0.24493153067997261,286.94700031257031014,1.77470004558563232,1,1,0.00000000000000000,42.11803266939173795,42.11803266939173795,0.00507275468438368
4,103-1,2,,,,0,0,,,,0.00000000000000000
4,103-1,3,0.43682345812405809,201.91910828673866263,5.18133117202332816,7,7,0.00000000000000000,39.68445815999046289,37.75323284912738586,0.10057792199325301
4,103-1,4,-1.07942673189806793,344.54247623650047672,9.08823019742965599,2,2,0.00000000000000000,45.55719029820434685,44.85323227890338416,0.04802576860250873
4,103-2,1,0.24705250801142103,284.88667123779612211,4.74061376094818065,8,8,2.00000000000000000,26.86650725993215971,19.80288987922014599,0.33376181158393953
4,103-2,2,-1.40554484586427364,399.40928152032404341,7.17955729603767345,4,4,0.00000000000000000,43.53925722976895685,42.73600207502138915,0.08735195657060378
4,103-2,3,-1.33967453392408720,202.50154906174253711,4.16293424224845943,16,16,0.00000000000000000,32.17817180954043010,30.41377912807205419,0.23918725436401209
4,103-2,4,-1.48912348171546882,342.68827035190128072,5.61476449284182078,13,13,0.00000000000000000,36.60124444581249037,33.59139493445342595,0.21541134057968242
4,103-3,1,-0.34740644297365852,286.13652885560975392,3.73221579550199145,8,8,11.37500000000000000,20.89337814935765181,16.69571175942053998,0.65590280036653104
4,103-3,2,-0.47519739518264092,400.93835004719437620,3.83969369219535617,10,10,3.10000000000000009,35.96483314568745726,35.49475230440692997,0.12546761685901464
4,103-3,3,-0.69565511746059383,199.74623606937606723,4.54669417734127901,20,20,0.14999999999999999,27.34537724806893522,25.02771473129760693,0.54576187761548689
4,103-3,4,-1.07732538169879843,339.43466022639103130,4.14046219028163254,21,21,0.00000000000000000,31.25223386299294503,28.07705166921242679,0.35195784790661550
4,103-4,1,,,,0,0,,,,1.00000000000000000
